packet_id,timestamp,label,src_ip,dst_ip,protocol,src_port,dst_port,length
4836,1771502435.945991,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4837,1771502435.946646,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4838,1771502435.94674,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4839,1771502435.961269,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4840,1771502435.963793,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4841,1771502435.964004,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4842,1771502436.251104,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4843,1771502436.25673,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4844,1771502436.257174,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4845,1771502436.257214,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4846,1771502436.262244,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4847,1771502436.262464,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4848,1771502436.262642,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4849,1771502436.267611,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4850,1771502436.268002,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4851,1771502436.268035,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4852,1771502436.268064,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4853,1771502436.26808,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4854,1771502436.268102,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4855,1771502436.268117,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4856,1771502436.274813,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4857,1771502436.274849,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4858,1771502436.275212,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4859,1771502436.27524,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4860,1771502436.275267,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4861,1771502436.275282,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4862,1771502436.275296,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4863,1771502436.275318,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4864,1771502436.280608,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4865,1771502436.280962,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4866,1771502436.280989,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4867,1771502436.281015,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4868,1771502436.282517,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4869,1771502436.282814,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4870,1771502436.282837,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4871,1771502436.282858,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4872,1771502436.284582,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4873,1771502436.284909,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4874,1771502436.28912,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4875,1771502436.289477,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4876,1771502436.290786,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4877,1771502436.291125,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4878,1771502436.291174,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4879,1771502436.29523,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4880,1771502436.295581,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4881,1771502436.29677,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4882,1771502436.297149,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4883,1771502436.297197,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4884,1771502436.297226,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4885,1771502436.29724,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4886,1771502436.297262,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4887,1771502436.297277,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4888,1771502436.297297,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4889,1771502436.297311,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4890,1771502436.297325,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4891,1771502436.297345,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4892,1771502436.304341,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4893,1771502436.304739,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4894,1771502436.304778,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4895,1771502436.304805,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4896,1771502436.306396,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4897,1771502436.306703,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4898,1771502436.306746,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4899,1771502436.306772,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4900,1771502436.307004,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4901,1771502436.311073,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4902,1771502436.311383,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4903,1771502436.311422,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4904,1771502436.311479,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4905,1771502436.31298,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
4906,1771502436.313295,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4907,1771502436.313356,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4908,1771502436.317602,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4909,1771502436.317804,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
4910,1771502436.31795,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4911,1771502436.318007,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4912,1771502436.318228,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4913,1771502436.318279,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4914,1771502436.323794,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4915,1771502436.323826,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4916,1771502436.324155,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4917,1771502436.324195,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4918,1771502436.324254,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4919,1771502436.329996,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4920,1771502436.330065,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4921,1771502436.330189,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4922,1771502436.330455,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4923,1771502436.336483,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4924,1771502436.336777,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4925,1771502436.336843,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4926,1771502436.345787,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4927,1771502436.345934,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4928,1771502436.350347,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4929,1771502436.350775,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4930,1771502436.361898,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4931,1771502436.361978,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4932,1771502436.367169,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4933,1771502436.367527,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4934,1771502436.367563,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4935,1771502436.367596,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4936,1771502436.367634,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4937,1771502436.367661,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4938,1771502436.367692,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4939,1771502436.367718,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4940,1771502436.367744,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4941,1771502436.372471,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4942,1771502436.372789,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4943,1771502436.372866,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4944,1771502436.372894,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4945,1771502436.374452,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4946,1771502436.374722,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4947,1771502436.378656,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
4948,1771502436.379047,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4949,1771502436.393595,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4950,1771502436.706139,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4951,1771502436.710796,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
4952,1771502436.711235,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4953,1771502436.711289,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4954,1771502436.711359,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4955,1771502436.716337,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4956,1771502436.716387,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4957,1771502436.716667,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4958,1771502436.716721,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4959,1771502436.716757,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4960,1771502436.722505,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
4961,1771502437.020205,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4962,1771502437.03205,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4963,1771502437.033015,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4964,1771502437.033109,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4965,1771502437.045976,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4966,1771502437.04649,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
4967,1771502437.047089,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4968,1771502437.057902,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4969,1771502437.058872,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4970,1771502437.058962,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4971,1771502437.059039,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4972,1771502437.059089,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4973,1771502437.059149,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4974,1771502437.07358,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4975,1771502437.074513,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4976,1771502437.074619,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4977,1771502437.074658,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4978,1771502437.077372,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4979,1771502437.078222,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4980,1771502437.078325,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4981,1771502437.078364,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4982,1771502437.091236,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4983,1771502437.092064,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4984,1771502437.092154,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4985,1771502437.092284,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4986,1771502437.094964,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4987,1771502437.095851,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4988,1771502437.095926,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4989,1771502437.095984,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4990,1771502437.107124,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4991,1771502437.107842,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4992,1771502437.107912,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4993,1771502437.107944,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4994,1771502437.10799,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4995,1771502437.109807,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
4996,1771502437.110539,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4997,1771502437.110609,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
4998,1771502437.110661,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
4999,1771502437.123144,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5000,1771502437.123453,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5001,1771502437.123824,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5002,1771502437.124117,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5003,1771502437.126841,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5004,1771502437.127469,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5005,1771502437.127545,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5006,1771502437.134471,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5007,1771502437.134769,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5008,1771502437.135046,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5009,1771502437.135364,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5010,1771502437.142964,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
5011,1771502437.143572,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5012,1771502437.143628,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5013,1771502437.143672,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5014,1771502437.143694,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5015,1771502437.143715,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5016,1771502437.143746,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5017,1771502437.143768,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5018,1771502437.143799,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5019,1771502437.143822,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5020,1771502437.143843,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
5021,1771502437.156295,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
5022,1771502437.156574,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5023,1771502437.156775,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5024,1771502437.156815,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5025,1771502437.156837,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
5026,1771502437.157076,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5027,1771502437.165444,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5028,1771502437.165913,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5029,1771502437.167608,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5030,1771502437.16784,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5031,1771502437.168041,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5032,1771502437.168296,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5033,1771502437.168363,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5034,1771502437.169745,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
5035,1771502437.170135,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5036,1771502437.175246,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
5037,1771502437.175697,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5038,1771502437.175751,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5039,1771502437.177299,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
5040,1771502437.177715,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5041,1771502437.177767,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5042,1771502437.18276,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5043,1771502437.183194,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5044,1771502437.183236,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5045,1771502437.184655,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5046,1771502437.185047,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5047,1771502437.191046,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5048,1771502437.191439,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5049,1771502437.191477,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5050,1771502437.196612,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,56
5051,1771502437.196986,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5052,1771502437.197013,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5053,1771502437.197046,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5054,1771502437.197065,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5055,1771502437.197084,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5056,1771502437.197111,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5057,1771502437.197131,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5058,1771502437.19715,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5059,1771502437.197206,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5060,1771502437.197232,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,54
5061,1771502437.204333,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5062,1771502437.204612,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5063,1771502437.204669,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5064,1771502437.204702,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
5065,1771502437.204961,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5066,1771502437.206228,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
5067,1771502437.20648,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5068,1771502437.210734,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,90
5069,1771502437.211092,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5070,1771502437.225973,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5071,1771502437.226139,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5072,1771502437.226347,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5073,1771502437.226419,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5074,1771502437.226483,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5075,1771502437.23222,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
5076,1771502437.232603,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5077,1771502437.258299,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5078,1771502437.25846,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5079,1771502437.263665,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,66
5080,1771502437.264251,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5081,1771502437.264298,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5082,1771502437.264316,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5083,1771502437.26969,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
5084,1771502437.270063,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5085,1771502437.270097,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5086,1771502437.270159,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5087,1771502437.275815,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
5088,1771502437.276226,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5089,1771502437.276265,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5090,1771502437.289318,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5091,1771502437.45133,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,138
5092,1771502437.452522,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5093,1771502437.452616,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5094,1771502437.45266,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5095,1771502437.452775,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5096,1771502437.452869,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5097,1771502437.452968,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5098,1771502437.467199,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,74
5099,1771502437.468096,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5100,1771502437.468198,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5101,1771502437.474693,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,82
5102,1771502437.475653,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5103,1771502437.475746,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
5104,1771502437.487153,Copy 54ndc47 (SMB),192.168.30.100,192.168.10.100,6,445,49913,90
5105,1771502437.488052,Copy 54ndc47 (SMB),192.168.10.100,192.168.30.100,6,49913,445,1514
